,subset,clean_text,n_annot,mean_accept,mean_conf,label
36762,train,"I wish to recall that we ended 2020, the year of the pandemic, with more formal jobs than was the case back in December 2019 thanks to the initiatives led by our Government, for example, programmes to ensure working conditions and income support, which have cost us nearly $40 billion.",3,1.0,3.333333333333333,1
36763,train,"The ongoing conflicts in the region, which have been exacerbated by the pandemic, threaten to contribute to a future in which extremist and terrorist groups such as the Houthis, Da’esh, Al-Qaida, the Muslim Brotherhood and Hizbullah continue their recruitment of new generations of young people to fuel violence and hatred.",3,0.6666666666666666,4.0,1
36764,train,We call upon the Taliban and all parties to exercise utmost restraint to safeguard lives and fully protect civilians.,3,0.0,4.333333333333333,0
36766,train,The existential challenges posed by the COVID-19 pandemic have demonstrated the inevitable common fate of all humankind and stressed the joint work of the international community to ensure a better future for everyone.,3,0.6666666666666666,4.333333333333333,1
36767,train,How to sustain the planet for future generations?,3,0.0,5.0,0
36768,train,That has enabled us to maintain some capacity to tend to our enormous and multiple needs.,3,0.3333333333333333,4.333333333333333,0
36769,train,"I request the full support of the United Nations to ensure that the dialogue process in Mexico advances towards new partial agreements and a global agreement to strengthen peace, sovereignty, prosperity and bring about comprehensive recovery in Venezuela.",3,0.3333333333333333,3.333333333333333,0
36770,train,"Those that open up many job opportunities, transfer of technology, human resources development, and contributes to sustainability.",3,0.0,4.666666666666667,0
36771,train,"For its part, the United Arab Emirates will work with its partners to find solutions and explore opportunities that reduce the effects of climate change, including by hosting COP28.",3,0.3333333333333333,3.333333333333333,0
36772,train,"It is well known that the direct consequences of poverty lead to tragic situations, such as hunger, soil degradation and the unchecked exploitation of natural resources.",3,1.0,3.6666666666666665,1
36773,train,"The Middle East in particular has suffered from destruction and sabotage operations by terrorist organizations, mainly the Islamic State in Iraq and the Levant, which has led basically to an intensification of efforts to combat this real danger in all its forms and manifestations as we work to dry up its funding and implement international and regional counter-terrorism conventions.",3,1.0,3.6666666666666665,1
36774,train,The persistent political and military instability in many African countries calls on and demands of us all to make a concerted effort to silence the weapons in order to enable a negotiated solution through permanent dialogue and end the suffering of all those concerned once and for all.,3,0.6666666666666666,3.0,1
36775,train,"We do so in order to uphold security and safety in Libya and its neighbouring countries, which are directly affected by whatever happens in that brotherly country.",3,0.0,4.666666666666667,0
36776,train,"Any study of history will show that pandemics, despite the gravity of their effects, have played pivotal roles as major catalysts for change and rebuilding for the better at the political, economic and social levels.",3,0.6666666666666666,4.333333333333333,1
36777,train,"Building a stable State in which all citizens are treated equally is a prerequisite for a peaceful society, sustainable development and respect for human rights, which will enable our State to play its part in maintaining international peace and security, building sustainability and respecting and applying our common global values and human rights.",3,1.0,3.6666666666666665,1
